date,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage,Total precipitation rate
8/11/1987,3.28E-05,682.228577,290.262238,2.18E-08,0,0,932.836121,0
9/11/1987,2.82E-05,681.400818,290.582367,2.54E-06,1.19E-05,0,930.714233,1.19E-05
10/11/1987,2.62E-05,680.532227,290.435272,5.18E-06,5.74E-05,0,931.098877,5.74E-05
11/11/1987,2.73E-05,680.158813,284.096069,7.73E-06,0.000111447,3.25E-07,935.372253,0.000111772
12/11/1987,2.45E-05,680.619446,282.401489,2.45E-06,6.11E-05,0,939.946716,6.11E-05
13/11/1987,2.75E-05,681.396301,282.800018,1.72E-06,4.13E-06,0,940.178833,4.13E-06
14/11/1987,2.87E-05,681.753906,286.114349,9.92E-07,3.63E-06,0,938.109985,3.63E-06
15/11/1987,3.24E-05,681.699768,289.961182,1.94E-06,1.88E-05,0,936.381104,1.88E-05
16/11/1987,2.57E-05,681.463745,288.99411,1.34E-06,7.19E-06,0,934.836365,7.19E-06
17/11/1987,2.20E-05,681.114563,289.188995,4.27E-06,4.29E-05,0,934.726929,4.29E-05
18/11/1987,1.70E-05,681.012024,288.934296,2.87E-06,1.36E-05,0,935.150513,1.36E-05
19/11/1987,1.51E-05,680.97937,286.634644,4.26E-06,5.87E-05,0,936.840515,5.87E-05
20/11/1987,1.69E-05,681.161865,284.123169,7.18E-07,2.44E-06,0,937.881531,2.44E-06
21/11/1987,1.83E-05,681.170044,277.208435,2.02E-08,0,0,936.229248,0
22/11/1987,2.49E-05,680.917236,280.309509,4.80E-07,1.19E-06,0,934.716492,1.19E-06
23/11/1987,1.96E-05,680.457458,287.141632,1.60E-07,3.88E-07,0,932.81897,3.88E-07
24/11/1987,1.87E-05,679.871704,290.250336,1.02E-06,8.88E-06,0,931.501038,8.88E-06
25/11/1987,2.34E-05,679.287537,291.274292,2.87E-06,2.93E-05,0,931.251099,2.93E-05
26/11/1987,2.47E-05,678.964294,288.958496,6.55E-06,0.000117377,0,934.577698,0.000117377
27/11/1987,2.35E-05,679.539185,286.954956,3.71E-06,2.63E-05,0,938.098328,2.63E-05
28/11/1987,1.65E-05,680.418762,285.633209,4.04E-06,9.17E-05,1.88E-08,941.174133,9.17E-05
29/11/1987,1.38E-05,681.743042,284.537262,7.81E-07,1.02E-06,0,943.45105,1.02E-06
30/11/1987,8.85E-06,682.71759,282.892487,3.63E-07,1.14E-06,0,942.516724,1.14E-06
1/12/1987,1.07E-05,683.257812,280.772583,2.07E-08,1.51E-08,0,941.764893,1.51E-08
2/12/1987,1.25E-05,683.473999,279.204132,3.51E-07,3.82E-07,7.41E-08,940.762573,4.56E-07
3/12/1987,2.22E-05,683.439026,281.856232,3.05E-07,4.47E-07,0,939.539551,4.47E-07
4/12/1987,1.92E-05,683.152161,282.506683,6.58E-07,1.97E-06,1.45E-07,937.540527,2.12E-06
5/12/1987,1.49E-05,682.723877,277.893829,1.46E-06,1.38E-05,2.01E-09,936.715393,1.38E-05
6/12/1987,1.68E-05,682.315796,278.840332,1.02E-07,0,0,936.057617,0
7/12/1987,1.69E-05,681.833435,284.773438,9.84E-08,2.95E-07,0,934.589539,2.95E-07
8/12/1987,1.98E-05,681.261719,285.883484,2.40E-06,1.46E-05,0,933.618408,1.46E-05
9/12/1987,1.35E-05,680.703979,290.816925,1.17E-06,1.33E-05,0,933.251587,1.33E-05
10/12/1987,1.76E-05,680.442505,288.616241,6.10E-06,0.000105385,0,936.625427,0.000105385
11/12/1987,1.64E-05,681.070984,284.836792,3.22E-07,0,0,939.426758,0
12/12/1987,1.68E-05,681.491455,284.740967,1.75E-07,4.46E-07,0,937.926941,4.46E-07
13/12/1987,1.97E-05,681.482361,284.103668,1.33E-06,9.98E-06,0,936.820129,9.98E-06
14/12/1987,1.66E-05,681.290894,285.053772,2.47E-06,1.83E-05,1.30E-10,936.332031,1.83E-05
15/12/1987,1.57E-05,681.291626,287.013885,5.76E-06,8.63E-05,2.90E-07,938.873474,8.66E-05
16/12/1987,1.43E-05,682.044983,276.750885,5.24E-07,2.15E-06,1.14E-07,941.241882,2.26E-06
17/12/1987,1.35E-05,682.58429,274.925934,8.75E-08,4.95E-08,8.43E-08,940.146545,1.34E-07
18/12/1987,1.34E-05,682.738708,277.64801,5.94E-07,2.94E-06,0,939.21405,2.94E-06
19/12/1987,1.52E-05,682.651001,283.175171,5.40E-08,0,0,938.103821,0
20/12/1987,1.13E-05,682.402283,290.439514,1.74E-06,1.40E-05,0,937.410156,1.40E-05
21/12/1987,1.25E-05,682.193054,284.969971,1.17E-06,8.22E-06,0,937.202026,8.22E-06
22/12/1987,1.15E-05,682.180908,285.437653,4.46E-06,8.96E-05,0,940.229919,8.96E-05
23/12/1987,7.97E-06,682.950073,281.652618,9.66E-07,3.83E-06,0,943.008301,3.83E-06
24/12/1987,1.10E-05,683.630798,285.162628,1.41E-06,8.34E-06,0,942.698547,8.34E-06
25/12/1987,1.21E-05,684.078308,292.795746,2.89E-06,2.23E-05,0,942.870605,2.23E-05
26/12/1987,1.46E-05,684.600281,292.183075,4.83E-06,5.07E-05,0,944.725342,5.07E-05
27/12/1987,1.15E-05,685.584717,291.105988,5.40E-06,0.000103818,0,949.488281,0.000103818
28/12/1987,1.28E-05,687.985657,290.6073,4.80E-06,0.000184322,0,959.789856,0.000184322
29/12/1987,1.46E-05,692.247437,278.072662,7.19E-07,8.43E-07,8.05E-07,965.674072,1.65E-06
30/12/1987,1.49E-05,695.465332,278.931976,1.25E-06,7.42E-06,3.32E-11,964.889648,7.42E-06
31/12/1987,1.67E-05,697.393555,283.15564,3.54E-07,2.54E-06,8.62E-08,963.984253,2.63E-06
1/1/1988,1.22E-05,698.622742,284.672699,3.85E-06,5.21E-05,0,964.813599,5.21E-05
2/1/1988,9.98E-06,699.956543,280.603577,1.00E-06,2.49E-06,1.27E-07,965.930054,2.62E-06
3/1/1988,1.22E-05,700.908936,277.114105,2.55E-06,4.93E-05,3.05E-06,967.018555,5.24E-05
4/1/1988,7.96E-06,701.895813,277.12323,5.99E-07,8.02E-07,3.01E-07,968.220276,1.10E-06
5/1/1988,8.69E-06,702.559509,273.969055,2.61E-08,0,0,967.548096,0
6/1/1988,9.89E-06,702.838257,273.552307,5.24E-09,0,0,966.749146,0
7/1/1988,1.06E-05,703.108276,280.815613,1.70E-06,0.000115529,3.84E-05,971.816345,0.000153886
8/1/1988,1.06E-05,705.406555,279.512573,5.06E-06,0.000145969,1.25E-06,982.079529,0.000147222
9/1/1988,6.00E-06,708.961853,275.015411,9.15E-07,1.64E-06,0,987.084656,1.64E-06
10/1/1988,7.88E-06,711.841125,277.786133,3.19E-06,4.56E-05,2.78E-06,988.498291,4.83E-05
11/1/1988,7.24E-06,714.340515,275.703949,2.12E-06,1.32E-05,8.00E-07,990.245422,1.40E-05
12/1/1988,1.07E-05,716.258728,277.632355,1.18E-06,1.46E-05,0,990.676025,1.46E-05
13/1/1988,1.28E-05,717.596985,282.240753,1.05E-06,3.37E-06,1.35E-08,990.337524,3.38E-06
14/1/1988,1.15E-05,718.385254,272.85611,1.12E-07,2.93E-08,3.80E-08,989.335449,6.73E-08
15/1/1988,8.84E-06,718.854919,278.37973,1.75E-06,3.24E-05,1.46E-07,989.792847,3.25E-05
16/1/1988,1.22E-05,719.437622,277.20108,1.27E-07,0,0,990.246887,0
17/1/1988,1.24E-05,719.923035,277.416595,2.84E-06,6.26E-05,1.18E-05,992.018188,7.44E-05
18/1/1988,1.10E-05,721.526062,281.292267,3.11E-06,0.000131041,2.59E-07,998.936707,0.0001313
19/1/1988,1.59E-05,724.431641,281.191803,2.05E-06,4.06E-05,0,1004.17389,4.06E-05
20/1/1988,1.79E-05,727.222046,281.341888,2.55E-06,3.85E-05,0,1005.70251,3.85E-05
21/1/1988,1.01E-05,729.499878,283.883514,2.70E-06,5.87E-05,0,1008.31232,5.87E-05
22/1/1988,8.21E-06,731.367065,277.080933,1.55E-07,9.66E-10,7.42E-10,1009.61011,1.71E-09
23/1/1988,1.51E-05,732.916809,279.588165,3.26E-06,0.000111124,0,1013.08319,0.000111124
24/1/1988,1.90E-05,735.88739,282.060516,3.42E-06,0.00025504,0,1025.34399,0.00025504
25/1/1988,1.27E-05,740.886414,280.375549,3.75E-06,5.19E-05,1.20E-07,1035.09155,5.20E-05
26/1/1988,1.35E-05,745.606323,274.423706,1.82E-06,4.46E-05,4.81E-06,1038.01147,4.94E-05
27/1/1988,1.52E-05,749.807251,273.259644,2.63E-06,0.000111353,5.15E-06,1043.05627,0.000116501
28/1/1988,1.68E-05,753.794312,274.294861,2.61E-06,1.49E-05,2.09E-06,1046.74805,1.70E-05
29/1/1988,1.77E-05,756.965454,280.331635,3.15E-06,8.73E-05,3.05E-06,1049.36987,9.03E-05
30/1/1988,1.56E-05,759.958191,281.008606,2.34E-06,2.60E-05,9.50E-09,1052.15894,2.60E-05
31/1/1988,1.42E-05,762.302185,284.336487,4.12E-07,2.39E-06,0,1052.10742,2.39E-06
1/2/1988,1.98E-05,763.816895,289.579803,3.17E-06,2.63E-05,0,1051.75598,2.63E-05
2/2/1988,1.55E-05,764.918213,289.437714,2.14E-06,2.83E-05,0,1052.099,2.83E-05
3/2/1988,1.45E-05,766.342285,286.502502,3.92E-06,0.000110683,0,1056.34607,0.000110683
4/2/1988,1.96E-05,769.095764,282.277161,5.40E-06,7.99E-05,7.00E-07,1062.17688,8.06E-05
5/2/1988,1.76E-05,772.429993,281.801758,3.77E-06,0.000104615,3.93E-08,1067.66357,0.000104655
6/2/1988,2.36E-05,775.961487,278.205872,2.92E-06,7.14E-05,1.48E-06,1072.63647,7.28E-05
7/2/1988,2.13E-05,778.941467,275.108154,2.81E-06,2.79E-05,1.61E-06,1074.62317,2.95E-05
8/2/1988,1.72E-05,780.997192,277.297485,1.75E-06,5.03E-06,2.95E-07,1074.39966,5.33E-06
9/2/1988,2.24E-05,782.238037,282.318085,3.21E-06,3.52E-05,1.41E-08,1074.47815,3.52E-05
10/2/1988,2.24E-05,783.061707,280.968811,8.08E-07,5.17E-06,0,1073.99915,5.17E-06
11/2/1988,2.20E-05,783.368591,282.816101,2.56E-06,2.46E-05,5.95E-07,1073.22449,2.52E-05
12/2/1988,1.93E-05,783.498291,277.972687,2.87E-06,2.93E-05,8.18E-06,1073.63293,3.75E-05
13/2/1988,1.56E-05,783.744141,276.824554,1.23E-06,4.55E-06,2.34E-07,1074.16833,4.78E-06
14/2/1988,2.68E-05,783.823303,278.609528,3.18E-07,0,0,1072.60083,0
15/2/1988,1.86E-05,783.565552,280.180939,1.94E-06,4.11E-05,1.79E-07,1071.88708,4.13E-05
16/2/1988,1.93E-05,783.815918,278.546204,6.35E-07,1.66E-06,8.30E-07,1071.99707,2.49E-06
17/2/1988,2.34E-05,784.41864,281.236572,3.12E-06,0.0002536,6.41E-07,1079.62512,0.000254241
18/2/1988,2.05E-05,787.258179,284.451691,5.24E-07,1.00E-06,0,1086.84644,1.00E-06
19/2/1988,1.79E-05,789.608826,282.811493,2.53E-06,3.98E-05,0,1086.43616,3.98E-05
20/2/1988,2.02E-05,791.64563,282.807861,4.21E-06,4.34E-05,1.37E-07,1088.19946,4.36E-05
21/2/1988,1.99E-05,793.182861,280.403168,7.27E-07,2.61E-06,0,1088.23401,2.61E-06
22/2/1988,2.94E-05,793.768616,279.802277,1.88E-08,0,0,1086.41956,0
23/2/1988,2.28E-05,793.509338,284.178986,1.47E-06,8.58E-06,0,1084.28052,8.58E-06
24/2/1988,2.66E-05,793.568848,281.959534,3.91E-06,0.00016907,0,1088.84827,0.00016907
25/2/1988,3.03E-05,795.271423,278.575653,9.31E-07,2.31E-05,1.55E-09,1093.70789,2.31E-05
26/2/1988,2.88E-05,796.790405,279.544647,1.73E-06,5.58E-05,3.81E-10,1094.05408,5.58E-05
27/2/1988,2.96E-05,798.125061,285.12442,1.54E-06,5.20E-05,1.10E-10,1095.63635,5.20E-05
28/2/1988,2.53E-05,799.239502,282.225708,1.53E-06,6.54E-06,2.88E-12,1095.09277,6.54E-06
29/2/1988,2.72E-05,799.773621,282.831055,3.54E-07,2.91E-06,0,1093.44482,2.91E-06
1/3/1988,2.60E-05,799.580872,284.226959,7.60E-09,0,0,1091.18127,0
2/3/1988,3.07E-05,798.945679,284.528137,1.55E-07,1.46E-06,0,1088.92273,1.46E-06
3/3/1988,2.24E-05,797.943237,286.810852,3.03E-06,1.37E-05,0,1086.87939,1.37E-05
4/3/1988,1.70E-05,797.556763,290.822296,5.67E-06,0.000171272,0,1092.32007,0.000171272
5/3/1988,1.41E-05,799.352539,285.459747,8.86E-07,4.40E-06,8.96E-11,1097.53027,4.40E-06
6/3/1988,2.04E-05,800.810425,285.046844,2.10E-06,9.19E-06,1.64E-08,1096.77405,9.21E-06
7/3/1988,2.58E-05,801.417358,286.738434,1.48E-07,0,0,1095.35327,0
8/3/1988,2.80E-05,801.26947,288.388153,9.70E-07,9.67E-06,0,1093.29358,9.67E-06
9/3/1988,1.78E-05,801.483337,290.525085,5.64E-06,0.00020846,0,1099.45569,0.00020846
10/3/1988,2.22E-05,804.576477,285.32608,6.17E-06,8.24E-05,0,1108.68176,8.24E-05
11/3/1988,2.18E-05,807.869446,283.913727,6.80E-07,1.01E-06,0,1110.13684,1.01E-06
12/3/1988,2.90E-05,809.595581,287.264252,9.87E-07,3.27E-06,0,1108.22778,3.27E-06
13/3/1988,3.00E-05,809.970154,288.81781,3.32E-06,1.70E-05,0,1106.2395,1.70E-05
14/3/1988,2.75E-05,809.756653,280.12439,1.34E-07,0,0,1104.37195,0
15/3/1988,2.81E-05,809.048035,276.845764,3.76E-07,2.91E-06,1.27E-07,1102.14514,3.04E-06
16/3/1988,2.74E-05,808.117004,277.088165,7.75E-09,0,0,1099.9436,0
17/3/1988,3.01E-05,807.065125,281.405273,6.70E-08,3.15E-07,0,1097.60352,3.15E-07
18/3/1988,2.04E-05,806.003052,283.262115,5.42E-06,8.07E-05,3.27E-08,1098.04846,8.08E-05
19/3/1988,1.70E-05,805.887146,282.391968,4.09E-06,2.06E-05,6.46E-08,1100.92444,2.07E-05
20/3/1988,3.87E-05,805.788025,282.893341,1.18E-07,0,0,1099.45398,0
21/3/1988,3.65E-05,804.966125,286.514252,4.78E-07,9.03E-07,0,1096.19824,9.03E-07
22/3/1988,2.52E-05,803.895691,288.083191,1.85E-06,1.62E-05,0,1094.0249,1.62E-05
23/3/1988,2.94E-05,803.013,289.719147,2.82E-06,4.24E-05,0,1093.95886,4.24E-05
24/3/1988,2.81E-05,802.627869,290.181946,6.31E-06,7.55E-05,0,1095.63623,7.55E-05
25/3/1988,2.58E-05,803.119202,290.743469,5.28E-06,6.37E-05,0,1098.93848,6.37E-05
26/3/1988,2.90E-05,804.596985,290.921478,7.58E-06,0.000146255,0,1104.96289,0.000146255
27/3/1988,3.51E-05,807.209778,287.148682,1.26E-06,1.28E-06,0,1107.71619,1.28E-06
28/3/1988,4.87E-05,808.288025,286.720001,4.59E-08,0,0,1104.44897,0
29/3/1988,3.87E-05,807.798157,290.321442,-2.77E-09,6.65E-10,0,1100.51257,6.65E-10
30/3/1988,3.53E-05,806.80365,290.867004,3.30E-06,3.45E-05,8.79E-11,1098.52356,3.45E-05
31/3/1988,3.14E-05,805.997803,290.776398,3.43E-06,1.90E-05,0,1097.6322,1.90E-05
1/4/1988,3.65E-05,805.018066,288.707245,7.93E-07,2.12E-06,0,1095.54651,2.12E-06
2/4/1988,3.79E-05,803.701294,290.47641,1.95E-07,1.38E-06,0,1092.59155,1.38E-06
3/4/1988,3.07E-05,802.164124,289.866241,3.90E-07,1.36E-06,0,1089.57629,1.36E-06
4/4/1988,3.51E-05,801.212402,290.913239,5.74E-06,0.000229293,0,1095.23889,0.000229293
5/4/1988,3.61E-05,802.84729,289.691956,2.69E-06,1.17E-05,0,1101.08752,1.17E-05
6/4/1988,3.93E-05,803.873657,288.411316,9.16E-07,5.53E-06,0,1098.35144,5.53E-06
7/4/1988,4.43E-05,803.59729,286.970673,1.12E-06,3.74E-06,0,1095.16455,3.74E-06
8/4/1988,3.36E-05,803.047424,291.748566,4.50E-06,0.00014883,0,1097.56824,0.00014883
9/4/1988,4.13E-05,804.229431,290.63031,1.82E-07,0,0,1100.10535,0
10/4/1988,4.46E-05,804.511353,289.443665,2.22E-06,1.35E-05,3.13E-10,1096.86133,1.35E-05
11/4/1988,3.88E-05,804.485291,290.781403,4.88E-06,0.000136881,0,1098.90479,0.000136881
12/4/1988,3.88E-05,806.232666,287.127502,4.23E-06,0.000129387,0,1105.26917,0.000129387
13/4/1988,3.91E-05,808.362183,287.755524,4.60E-07,7.42E-07,1.22E-08,1107.02954,7.54E-07
14/4/1988,4.40E-05,809.269775,290.545227,5.52E-06,6.88E-05,1.60E-09,1106.05798,6.88E-05
15/4/1988,4.86E-05,809.717957,291.609039,4.40E-07,1.52E-06,0,1104.8092,1.52E-06
16/4/1988,3.09E-05,809.757935,291.574036,3.64E-06,0.000164579,0,1107.54041,0.000164579
17/4/1988,4.24E-05,811.407715,290.735687,8.55E-07,3.04E-06,0,1110.75549,3.04E-06
18/4/1988,4.54E-05,812.034851,291.65799,1.42E-06,2.98E-05,0,1108.10986,2.98E-05
19/4/1988,3.17E-05,811.915039,292.789062,3.05E-06,4.83E-05,0,1107.63293,4.83E-05
20/4/1988,4.06E-05,811.884338,289.603302,1.43E-06,1.54E-05,0,1107.11816,1.54E-05
21/4/1988,4.96E-05,811.264221,292.017548,2.47E-06,1.66E-05,0,1104.60071,1.66E-05
22/4/1988,4.63E-05,810.067383,292.215698,4.02E-07,7.04E-07,0,1100.99438,7.04E-07
23/4/1988,3.67E-05,808.771301,294.512787,3.45E-06,7.71E-05,0,1100.21533,7.71E-05
24/4/1988,4.06E-05,808.43811,292.727509,1.49E-06,7.91E-06,0,1100.02734,7.91E-06
25/4/1988,3.80E-05,808.301941,293.385468,7.27E-06,0.000248989,0,1106.38147,0.000248989
26/4/1988,5.26E-05,810.452393,291.745819,2.63E-06,1.83E-05,0,1112.33167,1.83E-05
27/4/1988,5.47E-05,811.576416,294.232208,1.80E-06,6.71E-06,0,1108.87537,6.71E-06
28/4/1988,5.06E-05,811.150757,290.275574,1.16E-06,6.33E-06,0,1104.75732,6.33E-06
29/4/1988,6.57E-05,809.819519,290.723724,1.30E-06,4.93E-06,0,1100.37415,4.93E-06
30/4/1988,5.50E-05,807.834351,290.990967,2.28E-07,6.30E-07,0,1095.18286,6.30E-07
1/5/1988,5.58E-05,805.517822,290.391388,1.73E-06,1.15E-05,0,1090.96033,1.15E-05
2/5/1988,6.25E-05,802.953125,291.5289,4.37E-07,1.50E-06,0,1086.42212,1.50E-06
3/5/1988,5.42E-05,800.161987,292.606445,5.60E-07,2.38E-06,0,1081.46936,2.38E-06
4/5/1988,5.90E-05,797.390625,291.69342,6.89E-06,0.000107107,0,1080.72461,0.000107107
5/5/1988,5.35E-05,795.519348,292.339813,4.92E-07,8.45E-07,0,1080.03259,8.45E-07
6/5/1988,6.40E-05,793.388977,290.266846,1.45E-07,3.90E-07,0,1075.13672,3.90E-07
7/5/1988,5.53E-05,790.832397,293.571655,3.94E-06,3.16E-05,0,1071.06458,3.16E-05
8/5/1988,6.74E-05,788.486084,294.694122,6.67E-07,1.91E-06,0,1067.33301,1.91E-06
9/5/1988,6.09E-05,785.63147,292.899933,2.40E-08,1.37E-08,0,1061.57361,1.37E-08
10/5/1988,4.90E-05,782.733704,293.133881,3.81E-06,3.33E-05,0,1058.02563,3.33E-05
11/5/1988,5.12E-05,780.153015,294.444031,1.14E-07,0,0,1055.14954,0
12/5/1988,6.14E-05,777.425293,294.106262,5.66E-07,1.79E-06,0,1050.474,1.79E-06
13/5/1988,5.14E-05,774.464355,293.859009,1.03E-06,1.09E-05,0,1045.89136,1.09E-05
14/5/1988,5.12E-05,771.558472,294.133423,1.71E-06,4.67E-06,0,1042.17041,4.67E-06
15/5/1988,4.80E-05,768.73645,293.661163,3.91E-06,3.43E-05,0,1039.30798,3.43E-05
16/5/1988,5.73E-05,766.311096,294.204681,1.87E-06,1.63E-05,0,1036.88428,1.63E-05
17/5/1988,4.28E-05,763.859558,292.212097,2.51E-06,1.38E-05,0,1033.49316,1.38E-05
18/5/1988,4.93E-05,761.529907,293.8367,2.98E-06,2.64E-05,0,1031.28235,2.64E-05
19/5/1988,5.55E-05,759.392578,294.876953,2.67E-06,3.65E-05,0,1029.37415,3.65E-05
20/5/1988,6.13E-05,757.253906,295.93454,6.44E-08,0,0,1025.74597,0
21/5/1988,6.60E-05,754.838196,294.915771,7.27E-07,2.57E-06,0,1020.50641,2.57E-06
22/5/1988,5.83E-05,752.150574,295.6026,2.98E-06,4.95E-05,0,1016.95984,4.95E-05
23/5/1988,5.31E-05,749.601807,294.273834,1.64E-06,8.79E-06,0,1014.19562,8.79E-06
24/5/1988,6.01E-05,747.098267,295.646393,3.23E-06,4.02E-05,0,1011.34277,4.02E-05
25/5/1988,5.76E-05,744.83667,293.954987,6.25E-06,8.09E-05,0,1010.82904,8.09E-05
26/5/1988,6.59E-05,743.039856,293.57431,8.55E-07,4.71E-06,0,1009.03162,4.71E-06
27/5/1988,5.44E-05,741.022217,291.775085,3.07E-07,4.19E-07,0,1003.98102,4.19E-07
28/5/1988,5.81E-05,738.692139,294.819855,2.48E-07,7.46E-07,0,999.262207,7.46E-07
29/5/1988,6.51E-05,736.126099,296.315521,4.33E-07,1.84E-06,0,994.130981,1.84E-06
30/5/1988,5.77E-05,733.312439,295.934174,-8.64E-10,3.46E-10,0,988.776367,3.46E-10
31/5/1988,5.59E-05,730.511902,296.834503,5.28E-06,9.17E-05,0,987.446472,9.17E-05
1/6/1988,5.05E-05,728.274353,296.453369,1.42E-06,1.01E-05,0,986.707642,1.01E-05
2/6/1988,5.66E-05,726.100159,297.986023,3.82E-06,2.37E-05,0,983.358215,2.37E-05
3/6/1988,5.14E-05,723.983948,297.297424,7.74E-06,7.76E-05,0,982.809631,7.76E-05
4/6/1988,5.66E-05,722.285828,296.980743,2.80E-06,1.17E-05,0,981.659241,1.17E-05
5/6/1988,4.75E-05,720.490112,294.059265,5.13E-07,8.39E-07,0,977.739868,8.39E-07
6/6/1988,5.09E-05,718.518433,297.075195,3.04E-06,2.31E-05,0,974.422424,2.31E-05
7/6/1988,4.81E-05,716.557434,296.748901,4.67E-06,4.07E-05,0,972.770264,4.07E-05
8/6/1988,5.57E-05,714.747681,298.662659,8.17E-07,4.30E-06,0,970.15094,4.30E-06
9/6/1988,5.04E-05,712.832703,296.906158,5.15E-06,5.18E-05,0,967.577148,5.18E-05
10/6/1988,5.97E-05,711.084717,295.091858,2.71E-06,2.68E-05,0,966.135437,2.68E-05
11/6/1988,4.80E-05,709.414429,296.114166,7.71E-07,4.18E-06,0,962.684082,4.18E-06
12/6/1988,5.32E-05,707.612,296.596802,2.80E-06,2.35E-05,0,959.576904,2.35E-05
13/6/1988,5.35E-05,705.711426,297.900238,4.08E-06,3.03E-05,0,956.9245,3.03E-05
14/6/1988,5.81E-05,703.804993,299.086487,1.78E-06,7.58E-06,0,953.95874,7.58E-06
15/6/1988,5.57E-05,701.712708,299.148071,5.11E-08,0,0,949.17688,0
16/6/1988,5.39E-05,699.406738,300.818176,2.85E-06,2.67E-05,0,945.356201,2.67E-05
17/6/1988,5.51E-05,697.079163,297.345795,4.83E-07,4.68E-06,0,942.03595,4.68E-06
18/6/1988,5.31E-05,694.671509,297.993805,2.28E-06,1.10E-05,0,937.881714,1.10E-05
19/6/1988,5.68E-05,692.22345,299.16217,2.31E-06,9.83E-06,0,933.993652,9.83E-06
20/6/1988,4.61E-05,689.729248,297.878265,1.53E-06,5.51E-06,0,930.102173,5.51E-06
21/6/1988,4.00E-05,687.210693,298.817871,2.61E-07,7.59E-07,0,926.599365,7.59E-07
22/6/1988,4.36E-05,684.735718,300.124695,4.83E-06,2.99E-05,0,924.167419,2.99E-05
23/6/1988,4.47E-05,682.434021,300.025635,2.40E-06,1.04E-05,0,921.998962,1.04E-05
24/6/1988,4.25E-05,680.195312,299.397644,1.30E-06,2.75E-06,0,918.876221,2.75E-06
25/6/1988,4.56E-05,677.938721,298.714172,1.63E-06,8.67E-06,0,915.463928,8.67E-06
26/6/1988,4.88E-05,675.689941,300.332397,4.42E-06,4.50E-05,0,913.582764,4.50E-05
27/6/1988,4.32E-05,673.70929,298.823486,4.74E-06,8.54E-05,0,914.444458,8.54E-05
28/6/1988,4.50E-05,672.230225,299.903809,1.76E-06,1.37E-05,0,914.86908,1.37E-05
29/6/1988,4.43E-05,670.837341,299.155121,3.26E-06,2.27E-05,0,912.545593,2.27E-05
30/6/1988,4.94E-05,669.377686,300.58609,9.31E-07,6.03E-06,0,909.531006,6.03E-06
1/7/1988,3.95E-05,667.761719,300.575867,3.38E-06,1.37E-05,0,906.400574,1.37E-05
2/7/1988,3.26E-05,666.109741,298.028595,4.83E-06,2.37E-05,0,904.549927,2.37E-05
3/7/1988,2.84E-05,664.63031,298.535126,7.44E-06,6.13E-05,0,905.390808,6.13E-05
4/7/1988,2.80E-05,663.629944,298.66922,7.33E-06,6.51E-05,0,908.15918,6.51E-05
5/7/1988,3.54E-05,663.064819,298.664978,2.55E-06,7.63E-06,0,908.55011,7.63E-06
6/7/1988,4.18E-05,662.409912,297.907562,4.55E-06,1.72E-05,0,906.297607,1.72E-05
7/7/1988,5.47E-05,661.563354,299.776215,9.28E-07,3.19E-06,0,903.159973,3.19E-06
8/7/1988,5.07E-05,660.408936,299.780121,6.69E-07,2.19E-06,0,898.73175,2.19E-06
9/7/1988,5.11E-05,658.983643,300.942047,3.35E-06,3.11E-05,0,895.557434,3.11E-05
10/7/1988,4.48E-05,657.487366,301.545502,3.39E-06,1.63E-05,0,893.176575,1.63E-05
11/7/1988,3.03E-05,655.997925,300.442291,5.50E-06,4.79E-05,0,892.33905,4.79E-05
12/7/1988,3.59E-05,654.752319,299.959229,4.77E-06,2.78E-05,0,892.628784,2.78E-05
13/7/1988,3.75E-05,653.62146,300.197174,3.01E-06,1.02E-05,0,891.259399,1.02E-05
14/7/1988,3.68E-05,652.473755,300.310913,5.23E-06,4.85E-05,0,890.109863,4.85E-05
15/7/1988,3.37E-05,651.503601,300.209229,6.79E-06,4.40E-05,0,890.759949,4.40E-05
16/7/1988,3.32E-05,650.80127,301.199066,7.77E-06,7.39E-05,0,892.886292,7.39E-05
17/7/1988,3.10E-05,650.512329,300.439026,6.69E-06,5.26E-05,0,895.085632,5.26E-05
18/7/1988,2.83E-05,650.457825,300.412201,5.53E-06,3.18E-05,0,895.919861,3.18E-05
19/7/1988,3.66E-05,650.433777,300.63501,4.74E-06,2.48E-05,0,895.694946,2.48E-05
20/7/1988,3.38E-05,650.295959,300.148438,5.18E-06,2.53E-05,0,894.37915,2.53E-05
21/7/1988,2.85E-05,650.167358,299.579895,8.18E-06,8.86E-05,0,896.065735,8.86E-05
22/7/1988,3.04E-05,650.537354,300.095367,5.81E-06,3.03E-05,0,898.565552,3.03E-05
23/7/1988,3.12E-05,651.011536,298.956573,7.57E-06,8.05E-05,0,900.256409,8.05E-05
24/7/1988,4.21E-05,651.67572,299.443085,4.36E-06,3.24E-05,0,901.864929,3.24E-05
25/7/1988,4.22E-05,652.139771,299.98764,4.76E-06,3.68E-05,0,900.749634,3.68E-05
26/7/1988,3.00E-05,652.478943,299.857727,6.63E-06,6.68E-05,0,901.643677,6.68E-05
27/7/1988,3.50E-05,653.28363,299.215149,8.76E-06,0.000102553,0,905.785034,0.000102553
28/7/1988,3.98E-05,654.65332,300.121796,6.21E-06,2.91E-05,0,908.046509,2.91E-05
