date,Surface Skin temperature,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage,Total precipitation rate
1/1/1980,286.462219,2.50E-05,755.585999,286.507629,2.05E-06,1.12E-05,0,977.38269,1.12E-05
2/1/1980,284.76712,2.56E-05,755.204041,284.720734,1.95E-06,4.98E-05,0,977.475891,4.98E-05
3/1/1980,285.617676,2.78E-05,755.11322,285.769531,9.19E-07,2.10E-06,0,977.15918,2.10E-06
4/1/1980,288.171692,3.11E-05,754.937744,288.513092,5.04E-06,9.17E-05,0,978.252869,9.17E-05
5/1/1980,286.90979,2.09E-05,755.230652,286.999359,1.31E-06,1.69E-06,4.72E-10,979.448608,1.69E-06
6/1/1980,281.272827,1.85E-05,755.250488,281.009338,6.93E-08,0,0,977.648438,0
7/1/1980,287.303833,3.01E-05,754.966797,287.67038,1.72E-06,2.56E-05,0,976.907715,2.56E-05
8/1/1980,291.487854,2.83E-05,754.678406,291.705017,3.04E-06,6.26E-05,0,977.531616,6.26E-05
9/1/1980,289.667999,2.67E-05,754.958435,289.791138,4.01E-06,7.44E-05,0,980.451782,7.44E-05
10/1/1980,289.011993,2.18E-05,755.759644,289.045837,1.84E-06,2.07E-05,0,981.900818,2.07E-05
11/1/1980,289.808624,2.24E-05,756.47876,289.864868,1.50E-06,2.62E-05,0,981.902893,2.62E-05
12/1/1980,288.665863,3.59E-05,757.200317,288.855377,6.20E-06,0.000117104,0,984.871643,0.000117104
13/1/1980,288.800049,2.31E-05,758.353088,288.835754,6.57E-07,8.92E-07,0,986.846436,8.92E-07
14/1/1980,286.929596,1.99E-05,759.099915,286.83963,2.93E-06,4.37E-05,0,986.698608,4.37E-05
15/1/1980,288.177307,1.74E-05,759.845581,288.066132,1.73E-06,6.20E-05,0,989.318115,6.20E-05
16/1/1980,287.690948,2.62E-05,760.894958,287.691223,1.08E-06,4.41E-06,0,989.872742,4.41E-06
17/1/1980,290.904053,3.01E-05,761.444031,291.040283,6.67E-07,1.29E-05,0,988.19812,1.29E-05
18/1/1980,289.853271,2.33E-05,761.646118,289.917084,1.57E-06,1.96E-05,0,986.918274,1.96E-05
19/1/1980,289.44928,2.52E-05,761.695129,289.471863,6.34E-07,1.89E-06,0,985.851379,1.89E-06
20/1/1980,289.761993,3.44E-05,761.302917,290.040619,5.96E-07,1.71E-06,0,983.44812,1.71E-06
21/1/1980,288.927155,3.04E-05,760.495972,288.996643,1.59E-07,3.12E-07,0,980.611511,3.12E-07
22/1/1980,290.589783,3.03E-05,759.426575,290.78717,3.06E-07,7.98E-07,0,978.143311,7.98E-07
23/1/1980,290.071106,3.47E-05,758.333069,290.188293,4.12E-06,0.000104028,8.93E-08,979.20929,0.000104117
24/1/1980,283.322357,2.56E-05,757.888733,283.050964,3.46E-07,2.44E-07,9.99E-09,980.376709,2.54E-07
25/1/1980,287.644135,2.58E-05,757.425354,287.765625,2.46E-06,2.93E-05,0,979.454285,2.93E-05
26/1/1980,289.515686,3.27E-05,757.152405,289.75415,3.12E-06,8.70E-05,0,981.418762,8.70E-05
27/1/1980,290.486694,2.46E-05,757.694336,290.484375,2.78E-06,0.000131204,0,987.085754,0.000131204
28/1/1980,286.604736,1.56E-05,759.044312,286.319611,1.53E-06,8.02E-06,0,990.672607,8.02E-06
29/1/1980,287.811859,2.53E-05,760.074219,287.727753,2.03E-06,1.81E-05,0,990.184937,1.81E-05
30/1/1980,287.696228,2.48E-05,760.610779,287.604492,5.92E-08,1.10E-09,0,988.597107,1.10E-09
31/1/1980,290.380615,3.41E-05,760.832275,290.729156,3.30E-06,9.09E-05,1.55E-08,989.581421,9.09E-05
1/2/1980,284.178711,2.51E-05,761.346802,283.983093,2.94E-07,4.64E-07,1.42E-06,990.10199,1.88E-06
2/2/1980,279.186676,2.06E-05,761.570374,278.847992,1.80E-06,5.26E-06,5.70E-07,988.448181,5.83E-06
3/2/1980,282.326996,2.43E-05,761.498352,282.148468,5.17E-07,8.63E-07,1.23E-08,986.933777,8.76E-07
4/2/1980,282.931793,2.98E-05,761.081421,282.918335,2.80E-08,1.22E-08,0,984.66925,1.22E-08
5/2/1980,282.007233,2.53E-05,760.337341,281.801147,1.02E-09,0,0,982.127441,0
6/2/1980,284.537842,2.72E-05,759.442566,284.571167,2.96E-07,2.55E-06,0,980.128235,2.55E-06
7/2/1980,283.667755,2.49E-05,758.396484,283.5,1.07E-06,9.98E-06,0,978.167358,9.98E-06
8/2/1980,284.053589,2.69E-05,757.384766,283.940063,2.05E-06,2.26E-05,0,977.346558,2.26E-05
9/2/1980,288.670471,2.81E-05,756.504395,288.795502,5.70E-07,3.73E-06,0,976.153076,3.73E-06
10/2/1980,288.258453,2.68E-05,755.519775,288.111298,2.50E-08,2.06E-08,0,973.746155,2.06E-08
11/2/1980,286.042542,2.01E-05,754.430481,285.705841,1.22E-06,3.01E-05,0,972.929016,3.01E-05
12/2/1980,284.799347,2.89E-05,753.49823,284.652771,7.01E-07,4.47E-06,0,972.241089,4.47E-06
13/2/1980,285.374603,2.47E-05,752.479614,285.32254,3.74E-08,3.82E-08,0,969.965393,3.82E-08
14/2/1980,288.923584,2.76E-05,751.372253,288.880402,1.07E-06,6.46E-06,0,968.122925,6.46E-06
15/2/1980,289.231598,2.62E-05,750.203857,289.115784,2.42E-07,2.85E-07,0,966.051147,2.85E-07
16/2/1980,287.81958,2.70E-05,748.954834,287.608398,9.33E-07,9.50E-06,0,964.110107,9.50E-06
17/2/1980,287.253113,2.52E-05,747.687927,287.125885,6.74E-07,2.20E-06,1.29E-08,962.296936,2.22E-06
18/2/1980,285.962006,2.37E-05,746.415833,285.745117,2.32E-06,1.43E-05,7.11E-09,960.804382,1.43E-05
19/2/1980,287.647858,2.31E-05,745.282349,287.428528,9.99E-07,1.30E-05,0,959.771667,1.30E-05
20/2/1980,288.348724,2.36E-05,744.224731,287.99704,3.55E-07,3.76E-07,0,958.434265,3.76E-07
21/2/1980,290.70697,2.82E-05,743.081116,290.585785,4.03E-08,1.29E-07,0,956.276245,1.29E-07
22/2/1980,291.508087,3.91E-05,741.892151,291.477081,4.27E-06,7.47E-05,0,956.352051,7.47E-05
23/2/1980,290.080597,3.13E-05,741.208069,289.949005,2.77E-06,6.47E-05,0,958.483154,6.47E-05
24/2/1980,289.466492,3.48E-05,740.995178,289.408936,3.00E-06,6.23E-05,0,960.760376,6.23E-05
25/2/1980,290.259064,2.95E-05,741.12085,290.155273,1.30E-06,7.26E-06,0,960.687073,7.26E-06
26/2/1980,283.571716,2.88E-05,740.850952,283.275177,4.24E-07,9.98E-07,0,958.09729,9.98E-07
27/2/1980,284.84021,3.89E-05,740.272583,284.768829,3.55E-06,4.32E-05,1.10E-09,957.483643,4.32E-05
28/2/1980,286.639343,3.54E-05,739.630859,286.439514,1.32E-07,1.11E-07,0,955.901184,1.11E-07
29/2/1980,289.542114,4.21E-05,738.988525,289.519867,4.32E-06,0.000158477,0,958.454956,0.000158477
1/3/1980,289.376923,3.82E-05,739.427307,289.7034,4.02E-06,5.65E-05,0,962.728638,5.65E-05
2/3/1980,286.733459,3.10E-05,740.409546,286.696442,4.54E-06,0.000113785,2.19E-05,966.835388,0.00013572
3/3/1980,278.637573,2.88E-05,742.013733,278.14328,2.94E-06,2.82E-05,1.18E-05,970.856812,4.00E-05
4/3/1980,285.029083,3.22E-05,743.712952,284.966858,1.14E-06,6.76E-06,0,970.61261,6.76E-06
5/3/1980,291.274994,3.90E-05,745.164673,291.447144,5.11E-06,0.000137147,0,972.717407,0.000137147
6/3/1980,292.420807,3.32E-05,747.433044,292.418304,1.28E-06,3.29E-06,0,974.832214,3.29E-06
7/3/1980,293.353241,3.87E-05,748.748962,293.457367,3.56E-08,8.62E-11,0,972.00354,8.62E-11
8/3/1980,294.581848,3.61E-05,748.876343,294.637726,5.35E-07,2.97E-06,0,968.605957,2.97E-06
9/3/1980,294.74585,3.30E-05,748.672974,294.681549,4.38E-06,0.000117636,0,970.095459,0.000117636
10/3/1980,294.219177,4.66E-05,750.167786,294.364471,6.70E-06,0.000340464,0,983.920349,0.000340464
11/3/1980,293.51767,3.99E-05,754.183044,293.395874,3.97E-07,2.23E-07,0,992.36499,2.23E-07
12/3/1980,292.724915,5.37E-05,757.166016,293.033142,1.90E-06,9.41E-05,0,992.154419,9.41E-05
13/3/1980,293.387909,4.23E-05,759.094788,293.377655,3.69E-06,2.76E-05,0,992.457947,2.76E-05
14/3/1980,290.960022,3.88E-05,760.222595,290.833832,1.10E-07,0,0,990.26593,0
15/3/1980,289.91864,4.92E-05,760.413208,289.972748,1.27E-09,0,0,986.479004,0
16/3/1980,292.571869,4.70E-05,759.809509,292.610321,8.98E-07,3.02E-05,0,983.522339,3.02E-05
17/3/1980,294.658997,4.77E-05,759.010681,294.738892,2.45E-06,2.45E-05,0,981.626953,2.45E-05
18/3/1980,292.694855,4.11E-05,758.115662,292.536072,3.46E-06,2.89E-05,0,979.492126,2.89E-05
19/3/1980,293.396027,4.07E-05,757.543945,293.378357,1.64E-06,8.32E-05,0,980.436096,8.32E-05
20/3/1980,293.649445,3.63E-05,757.738708,293.549652,1.24E-06,5.26E-06,0,980.201416,5.26E-06
21/3/1980,292.48526,4.18E-05,757.398621,292.446808,1.65E-06,8.79E-06,0,977.212463,8.79E-06
22/3/1980,290.155945,4.86E-05,756.413269,290.068481,4.78E-07,3.07E-06,0,973.816528,3.07E-06
23/3/1980,290.782837,5.32E-05,754.998169,290.963257,5.36E-07,9.49E-06,0,970.234436,9.49E-06
24/3/1980,294.477631,4.33E-05,753.214478,294.560638,3.64E-07,4.74E-07,0,966.061646,4.74E-07
25/3/1980,294.70874,3.41E-05,751.236511,294.555206,2.07E-07,4.03E-07,0,962.71405,4.03E-07
26/3/1980,294.328613,3.72E-05,749.274658,294.258911,5.64E-07,1.05E-05,0,960.199524,1.05E-05
27/3/1980,294.290558,3.48E-05,747.295898,294.252411,3.32E-08,3.23E-09,0,957.369629,3.23E-09
28/3/1980,295.650879,4.06E-05,745.207703,295.553528,1.87E-06,1.36E-05,0,954.613708,1.36E-05
29/3/1980,296.041962,2.65E-05,743.219727,295.889618,1.95E-06,9.96E-06,0,952.463989,9.96E-06
30/3/1980,296.290039,4.68E-05,742.168945,296.265259,5.62E-06,0.000279829,0,959.770996,0.000279829
31/3/1980,292.502167,4.36E-05,743.782776,292.26416,7.40E-07,8.51E-07,0,965.912415,8.51E-07
1/4/1980,292.309082,4.06E-05,744.67749,292.312988,9.08E-07,3.46E-05,0,963.674072,3.46E-05
2/4/1980,294.069977,3.95E-05,744.535767,294.042877,1.43E-06,6.79E-06,0,961.75415,6.79E-06
3/4/1980,295.645386,4.21E-05,743.857788,295.461914,2.24E-06,1.72E-05,0,959.324463,1.72E-05
4/4/1980,295.919434,4.23E-05,743.045776,295.905762,2.12E-06,3.92E-05,0,957.72644,3.92E-05
5/4/1980,292.388397,4.42E-05,742.418396,292.166229,1.54E-06,4.65E-05,0,956.88855,4.65E-05
6/4/1980,292.167877,4.57E-05,741.810486,292.08667,5.77E-08,4.86E-08,0,954.624512,4.86E-08
7/4/1980,293.091125,4.65E-05,740.735718,292.975067,4.42E-06,7.93E-05,0,953.508606,7.93E-05
8/4/1980,293.483887,3.72E-05,740.322144,293.251831,4.65E-06,0.000173379,0,959.69635,0.000173379
9/4/1980,294.269012,4.82E-05,741.160461,294.212494,2.91E-06,3.74E-05,0,964.11908,3.74E-05
10/4/1980,293.161285,5.19E-05,741.546021,292.977173,2.74E-06,1.57E-05,0,961.991821,1.57E-05
11/4/1980,292.983093,5.78E-05,741.145752,293.167694,1.30E-06,1.52E-05,0,958.732422,1.52E-05
12/4/1980,295.482666,5.09E-05,740.037109,295.505341,2.82E-06,1.82E-05,0,955.065613,1.82E-05
13/4/1980,296.567017,4.89E-05,738.83728,296.53302,1.52E-06,4.73E-05,0,952.961243,4.73E-05
14/4/1980,294.821014,4.65E-05,737.708252,294.611511,3.03E-06,3.04E-05,0,951.293457,3.04E-05
15/4/1980,292.305267,5.05E-05,736.514404,292.018555,2.80E-06,5.96E-05,0,950.905884,5.96E-05
16/4/1980,292.852142,6.13E-05,735.411743,292.827576,3.93E-06,8.30E-05,0,951.535156,8.30E-05
17/4/1980,292.302063,5.62E-05,734.542175,292.331909,9.82E-08,0,0,949.659485,0
18/4/1980,293.886719,5.01E-05,733.296997,293.932373,1.20E-06,7.32E-06,0,945.211792,7.32E-06
19/4/1980,293.413208,5.26E-05,732.41217,293.521027,6.97E-06,0.000316158,0,952.222595,0.000316158
20/4/1980,292.385254,4.72E-05,734.14093,292.217163,5.89E-06,9.45E-05,0,962.731628,9.45E-05
21/4/1980,293.38089,6.88E-05,736.083557,293.441223,3.87E-06,8.33E-05,0,965.040527,8.33E-05
22/4/1980,295.162262,6.68E-05,737.322266,295.275269,2.78E-06,1.97E-05,0,962.902344,1.97E-05
23/4/1980,295.957977,6.53E-05,737.566895,296.266052,7.13E-07,1.44E-06,0,958.154236,1.44E-06
24/4/1980,295.844269,5.54E-05,736.98999,295.985077,2.86E-06,5.20E-05,0,954.605896,5.20E-05
25/4/1980,295.945679,5.43E-05,736.327026,295.890747,9.36E-07,6.54E-06,0,952.188477,6.54E-06
26/4/1980,296.606506,5.81E-05,735.311523,296.56488,1.34E-06,1.55E-05,0,948.08844,1.55E-05
27/4/1980,295.763855,4.67E-05,733.923218,295.513428,1.41E-06,8.66E-06,0,944.321289,8.66E-06
28/4/1980,294.369568,4.69E-05,732.282654,294.142853,5.68E-07,2.89E-06,0,940.847534,2.89E-06
29/4/1980,294.579895,5.24E-05,730.428467,294.345367,1.51E-06,4.40E-06,0,936.915955,4.40E-06
30/4/1980,295.200836,5.43E-05,728.366333,294.954407,2.21E-06,1.21E-05,0,932.938599,1.21E-05
1/5/1980,296.408905,3.60E-05,726.279968,296.27655,3.01E-06,1.58E-05,0,929.798706,1.58E-05
2/5/1980,296.455994,4.45E-05,724.43042,296.310364,2.97E-06,4.59E-05,0,929.088074,4.59E-05
3/5/1980,296.260712,4.21E-05,722.691589,296.112915,5.17E-07,3.62E-06,0,927.261658,3.62E-06
4/5/1980,297.100677,4.51E-05,720.838501,296.866394,5.45E-07,2.34E-06,0,923.812317,2.34E-06
5/5/1980,296.72702,4.48E-05,718.836609,296.498291,2.40E-06,1.73E-05,0,920.624023,1.73E-05
6/5/1980,296.269714,5.98E-05,716.982788,296.26236,2.65E-06,0.000135702,0,922.133484,0.000135702
7/5/1980,296.852997,5.76E-05,715.702087,296.884644,3.10E-06,3.24E-05,0,923.041138,3.24E-05
8/5/1980,296.625671,4.94E-05,714.422607,296.693573,6.45E-07,4.90E-06,0,920.219971,4.90E-06
9/5/1980,295.983246,5.34E-05,713.132874,295.954834,5.41E-06,0.000189166,0,922.841492,0.000189166
10/5/1980,295.878662,4.13E-05,712.917847,295.514404,7.17E-07,3.13E-06,0,925.698792,3.13E-06
11/5/1980,297.321686,4.68E-05,712.841797,296.995758,3.71E-06,0.000132172,0,926.989929,0.000132172
12/5/1980,297.370911,5.91E-05,713.45813,297.26062,3.28E-06,0.000125499,0,931.997131,0.000125499
13/5/1980,298.361816,5.39E-05,714.303894,298.190857,1.15E-06,4.66E-06,0,932.118896,4.66E-06
14/5/1980,297.619232,5.30E-05,714.464111,297.654755,1.74E-06,1.56E-05,0,928.254822,1.56E-05
15/5/1980,298.553986,5.18E-05,714.030396,298.486694,9.31E-07,2.93E-06,0,924.527344,2.93E-06
16/5/1980,299.534363,4.88E-05,713.079407,299.266479,2.72E-07,1.70E-06,0,920.359497,1.70E-06
17/5/1980,299.022827,4.61E-05,711.754028,298.845551,4.75E-07,3.43E-06,0,916.336853,3.43E-06
18/5/1980,299.328705,4.82E-05,710.251343,299.025024,3.97E-06,3.73E-05,0,913.806274,3.73E-05
19/5/1980,299.480255,4.62E-05,709.292664,299.249207,3.95E-06,0.000126415,0,915.867126,0.000126415
20/5/1980,299.215881,5.02E-05,709.838989,298.856018,2.02E-06,8.92E-05,0,919.399963,8.92E-05
21/5/1980,297.667786,4.77E-05,710.721619,297.307098,2.21E-06,1.54E-05,0,918.956482,1.54E-05
22/5/1980,299.546326,5.26E-05,710.654663,299.523804,7.45E-07,6.61E-06,0,915.57782,6.61E-06
23/5/1980,299.415192,4.57E-05,709.828613,299.050537,1.57E-06,4.52E-05,0,912.991455,4.52E-05
24/5/1980,299.04303,5.46E-05,709.10083,298.87204,3.15E-06,0.000105236,0,914.120728,0.000105236
25/5/1980,298.38678,5.33E-05,708.414185,298.19577,9.85E-07,1.49E-05,0,913.837463,1.49E-05
26/5/1980,298.322449,5.04E-05,707.370178,298.052582,1.08E-06,2.69E-05,0,911.129456,2.69E-05
27/5/1980,298.214905,4.84E-05,706.100708,297.790192,2.32E-06,3.30E-05,0,909.067017,3.30E-05
28/5/1980,297.787415,4.71E-05,704.790771,297.39978,1.66E-06,1.85E-05,0,907.078003,1.85E-05
29/5/1980,297.676392,4.83E-05,703.46936,297.437103,4.06E-06,5.20E-05,0,905.667908,5.20E-05
30/5/1980,298.906097,5.52E-05,702.180054,298.760956,3.05E-06,3.11E-05,0,904.56488,3.11E-05
31/5/1980,299.045227,5.43E-05,700.867004,298.826111,1.70E-06,5.13E-05,0,903.132385,5.13E-05
1/6/1980,299.16983,5.39E-05,699.532654,298.959808,4.03E-06,3.23E-05,0,901.843262,3.23E-05
2/6/1980,299.540955,4.98E-05,698.105835,299.345215,4.43E-07,2.57E-06,0,898.769592,2.57E-06
3/6/1980,300.451263,4.77E-05,696.459412,300.194702,1.34E-06,2.98E-06,0,894.787415,2.98E-06
4/6/1980,300.954315,4.82E-05,694.655151,300.569519,2.42E-06,1.71E-05,0,891.462524,1.71E-05
5/6/1980,301.431915,4.76E-05,692.82019,301.12619,2.72E-06,2.36E-05,0,888.929138,2.36E-05
6/6/1980,300.400146,5.16E-05,691.047363,300.341766,5.39E-06,6.06E-05,0,887.852295,6.06E-05
7/6/1980,300.438385,4.21E-05,689.542175,299.946167,2.07E-06,1.02E-05,0,886.57251,1.02E-05
8/6/1980,300.078888,5.24E-05,688.084595,299.700836,4.93E-06,5.15E-05,0,885.201294,5.15E-05
9/6/1980,300.913574,4.75E-05,686.662292,300.479248,1.32E-06,6.23E-06,0,882.959106,6.23E-06
10/6/1980,300.453064,4.88E-05,685.141663,300.226593,2.78E-06,2.76E-05,0,880.290833,2.76E-05
11/6/1980,300.085144,4.60E-05,683.588501,299.789246,2.21E-06,3.19E-05,0,878.630676,3.19E-05
12/6/1980,299.992279,4.80E-05,682.106689,299.686981,3.20E-06,6.59E-05,0,878.46637,6.59E-05
13/6/1980,299.187286,5.46E-05,680.914612,299.015594,4.08E-06,6.28E-05,0,879.102234,6.28E-05
14/6/1980,299.513702,5.70E-05,679.930542,299.276459,5.36E-06,5.90E-05,0,879.327454,5.90E-05
15/6/1980,300.606201,5.42E-05,679.073547,300.260162,8.25E-07,2.17E-06,0,876.837158,2.17E-06
16/6/1980,300.896881,4.87E-05,677.824585,300.504059,1.25E-06,4.88E-06,0,872.612915,4.88E-06
17/6/1980,300.982574,4.55E-05,676.359741,300.459747,2.15E-06,2.96E-05,0,869.793213,2.96E-05
18/6/1980,301.499084,4.92E-05,675.048096,301.226715,2.88E-06,1.83E-05,0,867.520691,1.83E-05
19/6/1980,301.276581,4.96E-05,673.619263,301.089478,4.90E-06,5.43E-05,0,865.912292,5.43E-05
20/6/1980,301.070007,4.29E-05,672.275879,300.650818,3.39E-06,4.03E-05,0,865.862549,4.03E-05
21/6/1980,300.834503,3.89E-05,671.097412,300.334198,3.58E-06,4.70E-05,0,865.71405,4.70E-05
22/6/1980,300.734772,4.45E-05,670.262268,300.062927,5.76E-06,0.000170332,0,870.396912,0.000170332
23/6/1980,300.600037,4.66E-05,670.490967,300.013489,4.80E-06,5.82E-05,0,874.938843,5.82E-05
24/6/1980,300.724701,5.36E-05,670.983948,300.472107,4.75E-06,6.08E-05,0,875.544006,6.08E-05
25/6/1980,300.905609,4.94E-05,671.488098,300.606598,5.42E-06,9.05E-05,0,877.062988,9.05E-05
26/6/1980,301.057709,4.67E-05,672.289185,300.632477,4.02E-06,3.67E-05,0,877.635376,3.67E-05
27/6/1980,301.376709,4.31E-05,672.764832,300.777618,2.60E-06,2.43E-05,0,876.360596,2.43E-05
28/6/1980,301.217407,5.05E-05,672.823242,300.746521,4.10E-06,4.88E-05,0,875.070374,4.88E-05
29/6/1980,301.521973,4.92E-05,672.703064,301.052673,4.16E-06,4.86E-05,0,874.762024,4.86E-05
30/6/1980,300.778381,4.61E-05,672.563416,300.429138,4.79E-06,7.95E-05,0,875.841553,7.95E-05
1/7/1980,300.977081,4.68E-05,672.667114,300.508881,5.55E-06,8.54E-05,0,878.469604,8.54E-05
2/7/1980,301.996674,4.66E-05,672.946472,301.682861,8.27E-07,2.07E-06,0,877.951843,2.07E-06
3/7/1980,301.974182,4.74E-05,672.830627,301.498383,2.24E-06,7.47E-05,0,877.042969,7.47E-05
4/7/1980,300.919464,4.11E-05,672.841492,300.431274,5.02E-06,7.76E-05,0,878.783691,7.76E-05
5/7/1980,302.622986,4.85E-05,673.1073,302.115234,3.52E-07,7.27E-07,0,878.479309,7.27E-07
6/7/1980,303.359467,4.81E-05,672.93927,302.873077,1.35E-06,2.58E-06,0,874.390137,2.58E-06
7/7/1980,302.943481,4.34E-05,672.243347,302.389771,2.48E-06,1.46E-05,0,870.947021,1.46E-05
8/7/1980,301.949707,4.74E-05,671.414368,301.656708,4.82E-06,9.06E-05,0,871.408447,9.06E-05
9/7/1980,302.115631,4.41E-05,670.966003,301.588562,2.64E-06,1.40E-05,0,871.079651,1.40E-05
10/7/1980,302.442352,4.80E-05,670.462036,301.749176,2.99E-06,6.92E-05,0,870.8125,6.92E-05
11/7/1980,303.430847,4.64E-05,670.030579,303.050171,1.25E-06,3.68E-06,0,869.593262,3.68E-06
12/7/1980,302.507324,4.32E-05,669.327759,302.043549,3.91E-06,5.69E-05,0,868.007141,5.69E-05
13/7/1980,303.004059,5.01E-05,668.681763,302.796997,3.47E-06,4.17E-05,0,867.737122,4.17E-05
14/7/1980,303.072266,4.70E-05,667.972717,302.642365,1.48E-06,1.26E-05,0,865.721985,1.26E-05
15/7/1980,303.037262,4.53E-05,667.168091,302.576477,2.42E-06,7.55E-05,0,865.481323,7.55E-05
16/7/1980,301.650726,4.16E-05,666.797302,300.95639,4.01E-06,0.000133519,0,869.795532,0.000133519
17/7/1980,302.170715,4.11E-05,667.218811,301.763245,1.68E-06,7.08E-06,0,871.883179,7.08E-06
18/7/1980,301.5354,4.82E-05,667.567139,301.193085,5.46E-06,0.000127977,0,873.314941,0.000127977
19/7/1980,301.939636,4.50E-05,668.427368,301.666748,3.87E-06,7.66E-05,0,877.032959,7.66E-05
20/7/1980,300.754669,4.14E-05,669.816467,300.544525,5.27E-06,0.000187653,0,883.647461,0.000187653
21/7/1980,301.193634,5.23E-05,672.251038,301.061218,5.26E-06,7.72E-05,0,889.74585,7.72E-05
22/7/1980,301.359955,5.28E-05,674.715698,301.144989,4.93E-06,8.82E-05,0,891.914307,8.82E-05
23/7/1980,301.677246,5.20E-05,676.976257,301.445404,3.71E-06,5.36E-05,0,893.220093,5.36E-05
24/7/1980,301.815674,4.56E-05,678.867737,301.38797,3.64E-06,8.51E-05,0,894.141174,8.51E-05
25/7/1980,301.816956,4.34E-05,680.915588,301.527374,5.00E-06,0.000117498,0,897.998962,0.000117498
26/7/1980,302.230103,4.81E-05,683.310181,301.825989,2.29E-06,3.17E-05,0,899.498779,3.17E-05
27/7/1980,302.010406,4.58E-05,685.12616,301.389404,4.03E-06,4.34E-05,0,898.283875,4.34E-05
28/7/1980,301.925049,4.38E-05,686.434631,301.522797,4.67E-06,7.68E-05,0,899.340271,7.68E-05
29/7/1980,301.357544,4.41E-05,687.863708,300.996002,5.51E-06,0.000109496,0,902.603882,0.000109496
30/7/1980,301.76944,4.96E-05,689.643127,301.42804,3.22E-06,4.89E-05,0,905.02832,4.89E-05
31/7/1980,300.992584,5.12E-05,691.1073,300.804413,5.51E-06,0.000117559,0,906.801819,0.000117559
1/8/1980,302.85495,5.04E-05,692.568176,302.55777,2.96E-06,1.65E-05,0,907.88446,1.65E-05
2/8/1980,302.251068,5.24E-05,693.444824,301.821716,3.31E-06,4.14E-05,0,905.834229,4.14E-05
3/8/1980,302.721069,4.97E-05,693.903809,302.240234,3.06E-06,2.83E-05,0,904.036682,2.83E-05
4/8/1980,302.650757,5.16E-05,694.008728,302.135559,3.11E-06,4.02E-05,0,902.313965,4.02E-05
5/8/1980,302.357269,5.08E-05,693.838989,302.022247,3.21E-06,2.23E-05,0,900.455139,2.23E-05
6/8/1980,301.738434,4.96E-05,693.34375,301.427887,4.19E-06,3.44E-05,0,898.467712,3.44E-05
7/8/1980,302.321411,4.63E-05,692.62323,302.009766,2.13E-06,2.54E-05,0,896.823181,2.54E-05
8/8/1980,302.271973,4.63E-05,691.734863,301.851135,2.41E-06,3.48E-05,0,895.154602,3.48E-05
9/8/1980,302.630768,4.82E-05,690.786316,302.227112,3.88E-06,2.55E-05,0,893.347839,2.55E-05
10/8/1980,302.115845,3.89E-05,689.742432,301.728912,1.97E-06,1.77E-05,0,891.391907,1.77E-05
11/8/1980,301.957306,3.98E-05,688.73584,301.422089,4.15E-06,6.20E-05,0,891.260742,6.20E-05
12/8/1980,302.040894,4.14E-05,688.021729,301.606598,3.64E-06,4.77E-05,0,891.742371,4.77E-05
13/8/1980,302.348724,4.00E-05,687.410095,301.852631,3.09E-06,2.13E-05,0,891.381348,2.13E-05
14/8/1980,302.206909,3.68E-05,686.797607,301.835419,4.12E-06,5.51E-05,0,890.983643,5.51E-05
15/8/1980,302.564178,3.81E-05,686.36377,302.010559,3.16E-06,1.95E-05,0,890.764038,1.95E-05
16/8/1980,302.533936,3.89E-05,685.901978,301.860229,3.06E-06,3.51E-05,0,889.79718,3.51E-05
17/8/1980,302.719604,4.13E-05,685.385803,302.022003,3.27E-06,3.85E-05,0,888.78772,3.85E-05
18/8/1980,302.104004,3.55E-05,684.878418,301.542023,3.44E-06,4.52E-05,0,889.012085,4.52E-05
19/8/1980,302.105164,3.31E-05,684.578613,301.427246,4.42E-06,5.98E-05,0,890.403259,5.98E-05
20/8/1980,302.201447,4.02E-05,684.570251,301.461365,3.69E-06,4.66E-05,0,891.170288,4.66E-05
21/8/1980,302.646149,4.56E-05,684.563171,302.245453,2.93E-06,2.07E-05,0,890.450317,2.07E-05
22/8/1980,302.356812,3.87E-05,684.40387,301.846588,5.20E-06,7.51E-05,0,890.445129,7.51E-05
23/8/1980,302.023041,4.52E-05,684.46936,301.564392,3.89E-06,3.60E-05,0,891.463562,3.60E-05
24/8/1980,301.235382,4.29E-05,684.537354,300.8797,3.32E-06,5.10E-05,0,891.201904,5.10E-05
25/8/1980,301.165558,4.52E-05,684.595215,300.800476,2.02E-06,7.07E-06,0,889.770752,7.07E-06
26/8/1980,300.781189,4.71E-05,684.335999,300.436218,4.46E-06,7.80E-05,0,888.970276,7.80E-05
27/8/1980,300.381378,4.24E-05,684.24884,299.850098,4.70E-06,5.49E-05,0,889.87323,5.49E-05
28/8/1980,300.791626,3.60E-05,684.340576,300.316315,4.72E-06,6.67E-05,0,891.622925,6.67E-05
29/8/1980,300.673096,3.67E-05,684.646362,300.338776,3.73E-06,5.60E-05,0,893.292419,5.60E-05
30/8/1980,300.683777,3.85E-05,685.121826,300.413208,4.06E-06,5.46E-05,0,894.668091,5.46E-05
31/8/1980,301.16684,4.41E-05,685.647156,300.841003,4.07E-06,7.68E-05,0,895.86377,7.68E-05
