date,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage,Total precipitation rate
1/1/1980,9.30E-06,975.677673,280.372131,2.24E-06,1.56E-05,0,1320.3407,1.56E-05
2/1/1980,1.18E-05,976.494507,279.231049,6.27E-07,5.59E-06,0,1320.19751,5.59E-06
3/1/1980,1.86E-05,976.747803,282.828674,3.69E-06,1.73E-05,0,1319.90234,1.73E-05
4/1/1980,1.51E-05,977.506592,282.296722,7.13E-06,0.000174574,0,1325.4187,0.000174574
5/1/1980,9.38E-06,980.500854,275.108154,1.49E-06,1.86E-06,1.56E-06,1330.43945,3.42E-06
6/1/1980,1.14E-05,982.296448,275.049988,7.36E-07,3.02E-06,2.05E-07,1329.81128,3.22E-06
7/1/1980,1.83E-05,983.149536,283.188843,5.62E-06,8.99E-05,7.81E-07,1331.21545,9.07E-05
8/1/1980,1.02E-05,984.967957,284.030945,4.80E-06,5.79E-05,4.01E-09,1335.96594,5.79E-05
9/1/1980,8.83E-06,987.167297,281.992157,3.34E-06,1.15E-05,0,1337.96216,1.15E-05
10/1/1980,6.15E-06,988.825745,283.396637,2.10E-06,7.65E-05,5.57E-08,1340.47693,7.66E-05
11/1/1980,1.02E-05,991.734619,287.878754,4.45E-06,0.000195907,0,1349.57715,0.000195907
12/1/1980,2.37E-05,996.37384,278.647461,3.97E-06,2.83E-05,1.21E-06,1355.75024,2.95E-05
13/1/1980,1.52E-05,999.283081,281.45578,1.05E-06,3.57E-06,0,1355.40723,3.57E-06
14/1/1980,1.08E-05,1000.88672,282.457062,2.76E-06,2.90E-05,7.73E-09,1355.36255,2.90E-05
15/1/1980,9.11E-06,1002.0321,282.606903,7.19E-07,6.81E-06,0,1356.08984,6.81E-06
16/1/1980,1.49E-05,1002.60736,284.523193,5.69E-07,1.69E-06,0,1355.4126,1.69E-06
17/1/1980,1.44E-05,1003.27008,287.692017,5.00E-06,0.00014912,0,1359.42822,0.00014912
18/1/1980,1.59E-05,1006.2735,283.720245,5.97E-06,0.000113733,2.32E-08,1367.32495,0.000113756
19/1/1980,1.27E-05,1009.78442,283.377411,6.18E-07,5.00E-06,0,1370.22925,5.00E-06
20/1/1980,1.71E-05,1011.52869,284.295868,5.94E-08,7.75E-09,0,1369.17029,7.75E-09
21/1/1980,1.66E-05,1011.9209,283.957947,1.15E-07,2.18E-07,0,1367.63647,2.18E-07
22/1/1980,1.68E-05,1013.13776,286.676819,5.39E-06,0.000333001,0,1376.9679,0.000333001
23/1/1980,1.90E-05,1017.92108,277.69928,4.34E-06,3.17E-05,9.74E-06,1387.14404,4.14E-05
24/1/1980,2.12E-05,1020.71631,276.21817,1.77E-06,4.27E-07,2.95E-08,1386.98193,4.56E-07
25/1/1980,1.91E-05,1021.50232,283.63208,1.27E-06,1.18E-05,0,1385.46423,1.18E-05
26/1/1980,1.69E-05,1022.12842,282.320374,5.61E-06,8.81E-05,0,1387.4845,8.81E-05
27/1/1980,9.13E-06,1023.59003,284.090912,3.28E-06,3.75E-05,0,1390.24365,3.75E-05
28/1/1980,9.77E-06,1024.83093,279.604797,1.29E-06,2.89E-06,3.25E-07,1391.06677,3.22E-06
29/1/1980,1.45E-05,1025.2699,277.415222,1.46E-06,4.86E-06,2.08E-06,1390.3689,6.95E-06
30/1/1980,7.94E-06,1025.27356,278.842621,1.00E-06,1.19E-05,6.04E-06,1390.13184,1.80E-05
31/1/1980,1.55E-05,1025.38306,277.308411,2.04E-06,2.21E-05,2.29E-05,1391.2207,4.50E-05
1/2/1980,2.02E-05,1025.30383,270.954773,8.78E-07,5.34E-07,4.94E-06,1391.63745,5.47E-06
2/2/1980,1.37E-05,1025.08936,271.77887,1.94E-06,1.14E-05,3.40E-06,1390.8313,1.48E-05
3/2/1980,1.36E-05,1025.04895,274.545013,1.38E-06,8.14E-07,1.12E-08,1390.03613,8.26E-07
4/2/1980,1.84E-05,1024.74609,274.196808,1.60E-06,1.55E-06,2.26E-07,1388.69385,1.78E-06
5/2/1980,1.40E-05,1024.1842,275.665405,1.64E-06,6.72E-06,1.86E-05,1388.17896,2.53E-05
6/2/1980,1.65E-05,1023.99591,279.033569,3.26E-06,3.48E-05,3.75E-07,1388.58215,3.52E-05
7/2/1980,1.37E-05,1024.02893,276.777863,1.59E-06,3.00E-06,1.04E-06,1388.51221,4.03E-06
8/2/1980,1.71E-05,1023.79346,278.420868,3.50E-07,5.09E-07,0,1387.35242,5.09E-07
9/2/1980,1.66E-05,1023.82996,280.09964,3.94E-06,0.000144309,1.22E-06,1390.44324,0.00014553
10/2/1980,1.46E-05,1025.54004,277.798492,4.26E-06,3.17E-05,6.48E-06,1394.79187,3.82E-05
11/2/1980,1.26E-05,1026.7688,275.7547,6.81E-07,0,0,1395.12109,0
12/2/1980,1.59E-05,1026.96228,276.022888,2.08E-07,0,0,1393.78125,0
13/2/1980,1.52E-05,1026.6449,277.227844,1.01E-07,0,0,1392.48035,0
14/2/1980,2.17E-05,1026.12427,280.201019,1.37E-06,4.66E-06,0,1391.15259,4.66E-06
15/2/1980,2.51E-05,1025.33911,283.343018,1.33E-06,3.37E-06,6.95E-10,1389.34644,3.37E-06
16/2/1980,1.86E-05,1024.65991,282.561218,4.56E-06,8.10E-05,3.50E-06,1390.15076,8.45E-05
17/2/1980,1.83E-05,1024.84534,275.690857,6.06E-07,1.54E-06,7.53E-07,1391.32874,2.30E-06
18/2/1980,2.04E-05,1024.74463,275.192139,2.35E-06,1.35E-05,1.19E-06,1390.34875,1.47E-05
19/2/1980,2.59E-05,1024.56055,282.032562,3.64E-06,3.56E-05,3.42E-07,1390.19995,3.59E-05
20/2/1980,2.05E-05,1024.59082,285.840271,3.11E-06,2.39E-05,0,1390.04187,2.39E-05
21/2/1980,1.97E-05,1024.62659,287.927979,1.87E-06,2.14E-05,0,1389.92261,2.14E-05
22/2/1980,2.78E-05,1024.84583,287.599335,6.26E-06,0.000133078,0,1392.91541,0.000133078
23/2/1980,2.25E-05,1026.32581,288.206238,1.45E-06,1.01E-05,0,1395.51465,1.01E-05
24/2/1980,2.14E-05,1027.09619,287.641174,3.95E-06,4.65E-05,0,1395.547,4.65E-05
25/2/1980,3.07E-05,1027.66943,281.287384,2.07E-06,3.67E-06,3.96E-08,1395.28662,3.71E-06
26/2/1980,2.58E-05,1027.12952,274.760529,8.33E-07,2.77E-07,1.66E-06,1392.62134,1.93E-06
27/2/1980,3.44E-05,1026.60596,277.721527,1.66E-06,1.10E-05,3.94E-07,1391.00867,1.14E-05
28/2/1980,3.78E-05,1025.6283,284.439056,1.68E-06,1.48E-05,0,1388.75549,1.48E-05
29/2/1980,2.98E-05,1024.45374,285.148163,4.50E-08,0,0,1386.02722,0
1/3/1980,1.68E-05,1023.94293,281.304413,4.55E-06,0.000149134,4.74E-06,1388.70923,0.00015387
2/3/1980,2.93E-05,1025.32117,269.284393,2.96E-06,8.09E-06,4.92E-05,1394.43445,5.73E-05
3/3/1980,2.60E-05,1025.94153,269.944763,2.70E-06,1.98E-06,2.62E-06,1394.27051,4.60E-06
4/3/1980,2.82E-05,1026.25842,278.582642,3.97E-06,2.67E-05,1.20E-06,1392.95837,2.79E-05
5/3/1980,1.78E-05,1028.76196,287.247711,6.31E-06,0.00055423,0,1408.9137,0.00055423
6/3/1980,1.64E-05,1036.92542,283.164825,1.05E-06,1.79E-06,1.89E-10,1423.56787,1.79E-06
7/3/1980,2.71E-05,1041.38391,288.893036,2.13E-06,1.89E-05,0,1422.52808,1.89E-05
8/3/1980,2.53E-05,1043.83313,292.155457,5.93E-06,0.000296688,0,1429.19189,0.000296688
9/3/1980,2.61E-05,1047.69226,288.228943,4.88E-06,6.02E-05,0,1436.87415,6.02E-05
10/3/1980,3.44E-05,1050.31982,288.072052,5.62E-06,0.000109716,0,1440.04675,0.000109716
11/3/1980,3.64E-05,1051.95935,285.128235,2.80E-07,0,0,1440.13611,0
12/3/1980,2.87E-05,1052.68396,284.882202,6.42E-06,0.00017455,0,1441.80579,0.00017455
13/3/1980,3.26E-05,1054.62952,288.220703,5.75E-06,0.000162536,0,1448.23376,0.000162536
14/3/1980,3.39E-05,1056.10071,280.848633,1.26E-06,4.56E-06,5.48E-07,1449.33081,5.11E-06
15/3/1980,4.41E-05,1056.06482,282.560852,1.13E-07,0,0,1446.50586,0
16/3/1980,3.92E-05,1054.91797,287.324829,5.94E-09,0,0,1442.50391,0
17/3/1980,3.11E-05,1055.47949,289.65097,7.19E-06,0.000569552,0,1452.06042,0.000569552
18/3/1980,3.36E-05,1059.60107,282.337219,4.62E-06,4.24E-05,5.66E-07,1461.38354,4.30E-05
19/3/1980,3.55E-05,1061.24829,284.320465,2.96E-06,0.000117981,0,1463.34924,0.000117981
20/3/1980,2.37E-05,1063.19556,289.219818,6.60E-06,0.00011573,0,1466.9856,0.00011573
21/3/1980,4.50E-05,1065.01672,285.518738,8.39E-06,0.000158093,0,1470.29944,0.000158094
22/3/1980,4.05E-05,1066.09045,281.946167,2.48E-07,0,0,1470.18616,0
23/3/1980,4.64E-05,1065.87366,285.540558,3.39E-06,2.94E-05,0,1467.51318,2.94E-05
24/3/1980,4.01E-05,1065.29639,289.219757,6.84E-06,0.000123141,0,1466.83923,0.000123141
25/3/1980,2.67E-05,1065.51306,285.608215,5.39E-07,5.24E-07,0,1466.83618,5.24E-07
26/3/1980,2.26E-05,1065.2179,286.126343,1.98E-06,8.40E-06,0,1464.86011,8.40E-06
27/3/1980,2.97E-05,1064.6842,286.6474,2.63E-06,1.01E-05,0,1463.31934,1.01E-05
28/3/1980,3.10E-05,1065.29968,289.527802,7.19E-06,0.00048035,0,1469.8446,0.00048035
29/3/1980,2.56E-05,1068.66467,290.303101,7.45E-06,0.000123612,0,1478.11584,0.000123612
30/3/1980,3.41E-05,1071.71643,289.777557,9.05E-06,0.000474111,0,1489.15894,0.000474112
31/3/1980,3.69E-05,1076.05164,285.434021,1.93E-06,2.62E-05,0,1496.07214,2.62E-05
1/4/1980,3.34E-05,1077.40845,287.753143,1.83E-06,2.81E-05,0,1493.83264,2.81E-05
2/4/1980,3.84E-05,1077.36389,287.883423,3.61E-06,5.02E-05,0,1491.81946,5.02E-05
3/4/1980,4.62E-05,1076.79529,287.363251,2.07E-06,5.48E-05,0,1489.77026,5.48E-05
4/4/1980,4.53E-05,1075.73645,288.584137,9.97E-07,9.28E-06,0,1486.60779,9.28E-06
5/4/1980,3.83E-05,1074.73022,287.079163,2.44E-06,6.95E-05,0,1485.04443,6.95E-05
6/4/1980,4.86E-05,1074.19934,286.44046,1.04E-07,0,0,1483.20605,0
7/4/1980,4.19E-05,1073.39819,289.432861,6.42E-06,0.00013606,0,1482.28479,0.00013606
8/4/1980,4.40E-05,1073.41846,289.897797,8.40E-07,7.14E-06,0,1481.96399,7.14E-06
9/4/1980,5.06E-05,1072.58179,288.708191,1.77E-07,9.18E-07,0,1478.09399,9.18E-07
10/4/1980,5.43E-05,1071.48767,287.84317,1.05E-06,5.85E-05,0,1475.51025,5.85E-05
11/4/1980,5.26E-05,1070.98621,288.813354,5.24E-06,5.97E-05,0,1474.13037,5.97E-05
12/4/1980,3.80E-05,1070.40918,288.900208,6.13E-07,1.63E-06,0,1471.37097,1.63E-06
13/4/1980,3.62E-05,1071.09607,291.060028,7.06E-06,0.000602317,0,1480.84607,0.000602317
14/4/1980,4.42E-05,1074.18433,287.332214,2.35E-06,2.77E-05,0,1488.34631,2.77E-05
15/4/1980,4.73E-05,1075.36926,288.605865,5.93E-06,0.000100261,0,1487.46887,0.000100261
16/4/1980,5.64E-05,1075.49658,288.187805,2.02E-07,0,0,1484.97729,0
17/4/1980,5.27E-05,1074.43945,288.23938,3.34E-07,9.14E-07,0,1480.20886,9.14E-07
18/4/1980,4.65E-05,1073.55115,289.718628,6.35E-06,0.000196954,0,1480.10083,0.000196954
19/4/1980,4.10E-05,1074.37378,290.470062,5.50E-06,0.000184668,0,1485.54541,0.000184668
20/4/1980,5.21E-05,1075.51624,288.700928,7.33E-07,1.04E-06,0,1486.43738,1.04E-06
21/4/1980,6.62E-05,1075.08398,291.346252,4.90E-06,3.27E-05,0,1482.39294,3.27E-05
22/4/1980,5.94E-05,1073.91797,291.761841,5.20E-07,9.92E-07,0,1477.67664,9.92E-07
23/4/1980,5.81E-05,1072.59302,293.163757,6.56E-06,6.75E-05,0,1474.18457,6.75E-05
24/4/1980,5.14E-05,1071.81396,292.865417,6.24E-06,9.37E-05,0,1473.46228,9.37E-05
25/4/1980,5.54E-05,1071.27283,290.877106,4.81E-06,4.72E-05,0,1472.11096,4.72E-05
26/4/1980,4.93E-05,1070.91614,292.232361,4.72E-06,0.000221673,0,1473.55603,0.000221673
27/4/1980,5.99E-05,1071.13477,291.560791,2.16E-06,9.04E-06,0,1473.57593,9.04E-06
28/4/1980,5.77E-05,1070.07007,288.702667,2.56E-07,4.00E-07,0,1468.60803,4.00E-07
29/4/1980,5.53E-05,1068.48376,289.528931,9.53E-07,3.77E-06,0,1463.86829,3.77E-06
30/4/1980,6.25E-05,1066.74963,292.804749,4.52E-07,1.03E-06,0,1458.94458,1.03E-06
1/5/1980,3.81E-05,1064.95593,292.409119,7.35E-07,4.71E-06,0,1454.26135,4.71E-06
2/5/1980,3.86E-05,1063.69836,292.288574,1.12E-06,2.45E-05,0,1452.10474,2.45E-05
3/5/1980,3.72E-05,1062.77649,292.70285,4.33E-06,5.53E-05,0,1451.02783,5.53E-05
4/5/1980,4.88E-05,1061.9917,290.767273,6.43E-07,1.26E-06,0,1448.89539,1.26E-06
5/5/1980,4.33E-05,1060.96082,292.439575,6.79E-06,0.000106621,0,1447.82202,0.000106621
6/5/1980,4.18E-05,1060.75171,292.292694,9.65E-07,2.84E-06,0,1447.52722,2.84E-06
7/5/1980,4.07E-05,1060.36047,292.763275,3.45E-06,0.000109846,0,1447.08691,0.000109846
8/5/1980,3.82E-05,1060.50598,292.411316,3.23E-06,2.11E-05,0,1447.20325,2.11E-05
9/5/1980,3.50E-05,1060.46143,293.851227,6.75E-06,0.000129055,0,1448.30127,0.000129055
10/5/1980,4.81E-05,1060.52112,291.306854,3.08E-07,6.84E-08,0,1448.00549,6.84E-08
11/5/1980,5.26E-05,1059.56335,295.474396,2.46E-06,1.94E-05,0,1444.40796,1.94E-05
12/5/1980,5.53E-05,1058.20251,297.033936,2.99E-06,1.63E-05,0,1440.73633,1.63E-05
13/5/1980,4.26E-05,1056.84692,296.5,5.14E-06,4.32E-05,0,1438.24585,4.32E-05
14/5/1980,3.72E-05,1056.65442,295.697174,8.50E-06,0.000269778,0,1443.19824,0.000269778
15/5/1980,5.54E-05,1057.79553,294.008728,2.43E-06,7.83E-06,0,1446.39172,7.83E-06
16/5/1980,4.81E-05,1057.16626,294.63916,8.62E-07,5.61E-06,0,1442.11035,5.61E-06
17/5/1980,5.11E-05,1056.01514,294.302673,3.45E-06,6.24E-05,0,1439.75122,6.24E-05
18/5/1980,4.15E-05,1055.41199,296.365479,7.58E-06,0.000143242,0,1441.58765,0.000143242
19/5/1980,3.48E-05,1057.16492,295.048309,7.28E-06,0.000275622,0,1451.10938,0.000275622
20/5/1980,5.31E-05,1060.77991,297.161469,1.21E-06,9.44E-06,0,1455.85339,9.44E-06
21/5/1980,5.48E-05,1061.71057,295.021423,1.02E-06,7.61E-06,0,1451.63965,7.61E-06
22/5/1980,5.17E-05,1061.15356,296.658569,2.83E-06,2.66E-05,0,1447.8877,2.66E-05
23/5/1980,5.71E-05,1060.48682,296.483124,4.26E-06,0.000156917,0,1447.81702,0.000156917
24/5/1980,5.24E-05,1060.42603,295.010986,3.54E-06,1.45E-05,0,1447.22034,1.45E-05
25/5/1980,5.46E-05,1059.70667,294.311432,3.61E-06,4.98E-05,0,1444.7793,4.98E-05
26/5/1980,5.40E-05,1059.05908,296.393341,4.93E-06,3.67E-05,0,1442.90247,3.67E-05
27/5/1980,5.00E-05,1058.51306,296.556,7.09E-06,0.000125061,0,1443.33301,0.000125061
28/5/1980,5.39E-05,1059.20007,296.936859,5.54E-06,0.000129882,0,1446.81787,0.000129882
29/5/1980,5.79E-05,1060.10156,295.088745,2.30E-06,1.05E-05,0,1446.31018,1.05E-05
30/5/1980,6.57E-05,1059.44458,298.626923,2.11E-06,7.03E-06,0,1441.59937,7.03E-06
31/5/1980,5.72E-05,1058.16174,296.898193,3.30E-06,9.04E-05,0,1439.18188,9.04E-05
1/6/1980,5.81E-05,1057.42773,298.217743,4.88E-07,1.06E-06,0,1437.01245,1.06E-06
2/6/1980,5.33E-05,1055.90906,298.618286,5.20E-09,0,0,1432.05713,0
3/6/1980,5.77E-05,1054.0957,298.877289,2.42E-06,2.33E-05,0,1427.90295,2.33E-05
4/6/1980,5.90E-05,1052.2843,297.505524,3.53E-07,5.44E-07,0,1423.78503,5.44E-07
5/6/1980,6.18E-05,1050.12549,299.216766,1.37E-07,2.37E-07,0,1418.71631,2.37E-07
6/6/1980,7.19E-05,1047.53748,298.591797,1.99E-07,7.99E-07,0,1412.81055,7.99E-07
7/6/1980,4.87E-05,1044.82959,297.772949,1.94E-07,7.88E-07,0,1407.3385,7.88E-07
8/6/1980,5.51E-05,1042.34802,296.406891,5.57E-07,1.11E-06,0,1403.09924,1.11E-06
9/6/1980,4.73E-05,1039.83789,295.777069,1.82E-06,9.24E-06,0,1398.95154,9.24E-06
10/6/1980,6.05E-05,1037.46167,295.398804,8.57E-07,4.16E-06,0,1395.02222,4.16E-06
11/6/1980,7.22E-05,1034.74817,298.095734,5.42E-08,1.32E-08,0,1389.54907,1.32E-08
12/6/1980,6.35E-05,1031.896,297.042114,3.67E-06,7.59E-05,0,1386.12561,7.59E-05
13/6/1980,6.71E-05,1029.79028,298.238342,1.70E-06,2.96E-06,0,1383.03625,2.96E-06
14/6/1980,7.22E-05,1027.24304,299.831604,4.23E-06,3.52E-05,0,1378.57544,3.52E-05
15/6/1980,7.53E-05,1024.48718,300.577667,1.10E-06,2.57E-06,0,1373.86438,2.57E-06
16/6/1980,7.19E-05,1021.133,300.253784,8.24E-07,3.80E-06,0,1367.28186,3.80E-06
17/6/1980,5.75E-05,1017.90643,297.868591,2.08E-06,2.17E-05,0,1362.64856,2.17E-05
18/6/1980,7.31E-05,1014.90192,299.662933,4.04E-07,1.55E-06,0,1357.90295,1.55E-06
19/6/1980,5.67E-05,1011.7373,299.002502,3.40E-06,3.58E-05,0,1353.6217,3.58E-05
20/6/1980,6.90E-05,1009.06128,299.081512,2.18E-06,3.40E-05,0,1350.901,3.40E-05
21/6/1980,6.39E-05,1006.43488,299.87204,4.21E-07,1.79E-06,0,1346.30249,1.79E-06
22/6/1980,6.60E-05,1003.43481,300.280975,1.38E-06,1.09E-05,0,1341.23132,1.09E-05
23/6/1980,6.00E-05,1000.19244,298.67038,1.19E-06,4.32E-06,0,1336.14429,4.32E-06
24/6/1980,6.53E-05,996.869019,299.220795,5.96E-07,2.01E-06,0,1331.06824,2.01E-06
25/6/1980,5.32E-05,994.905518,300.02121,1.08E-05,0.000380337,0,1339.59766,0.000380337
26/6/1980,6.36E-05,998.492126,299.688812,3.00E-06,1.20E-05,0,1348.69775,1.20E-05
27/6/1980,6.36E-05,999.824524,300.123322,4.22E-07,1.74E-06,0,1343.8418,1.74E-06
28/6/1980,6.89E-05,998.52301,299.496552,2.89E-07,1.10E-06,0,1338.25,1.10E-06
29/6/1980,6.06E-05,996.036621,299.334442,3.66E-07,1.14E-06,0,1332.53638,1.14E-06
30/6/1980,6.99E-05,993.299438,301.129761,5.80E-06,5.28E-05,0,1329.0061,5.28E-05
1/7/1980,7.16E-05,990.683044,301.422028,4.64E-07,2.75E-07,0,1324.90686,2.75E-07
2/7/1980,7.46E-05,987.536072,301.627106,1.15E-06,8.62E-06,0,1319.06836,8.62E-06
3/7/1980,7.99E-05,983.827087,302.048431,1.63E-07,1.24E-07,0,1312.61792,1.24E-07
4/7/1980,7.75E-05,979.70697,301.574188,6.83E-07,1.12E-06,0,1305.87061,1.12E-06
5/7/1980,7.19E-05,975.443909,302.211792,4.66E-06,2.26E-05,0,1300.18542,2.26E-05
6/7/1980,5.96E-05,971.569824,301.268402,3.69E-06,2.14E-05,0,1296.09973,2.14E-05
7/7/1980,6.55E-05,968.166016,302.685577,4.71E-06,3.99E-05,0,1293.02417,3.99E-05
8/7/1980,6.10E-05,965.097229,300.746155,2.26E-06,1.76E-05,0,1289.83801,1.76E-05
9/7/1980,6.34E-05,962.112,301.594666,5.61E-06,3.90E-05,0,1286.52075,3.90E-05
10/7/1980,7.38E-05,959.218994,302.143585,1.53E-06,4.80E-06,0,1282.5083,4.80E-06
11/7/1980,7.80E-05,955.842163,303.076202,7.41E-07,3.99E-06,0,1276.37842,3.99E-06
12/7/1980,7.60E-05,952.014343,304.513794,3.99E-06,1.71E-05,0,1270.49377,1.71E-05
13/7/1980,9.71E-05,948.019409,304.966156,1.17E-06,1.59E-05,0,1264.55872,1.59E-05
14/7/1980,8.18E-05,943.515442,304.979034,9.76E-07,4.37E-06,0,1257.17407,4.37E-06
15/7/1980,7.70E-05,939.14978,303.630981,5.83E-06,3.16E-05,0,1251.5874,3.16E-05
16/7/1980,7.13E-05,935.197632,302.672638,6.87E-06,4.07E-05,0,1247.98181,4.07E-05
17/7/1980,6.86E-05,931.629333,302.410797,6.47E-07,4.71E-07,0,1243.70984,4.71E-07
18/7/1980,6.80E-05,928.095764,302.348083,7.09E-06,3.90E-05,0,1239.51501,3.90E-05
19/7/1980,6.10E-05,925.022156,302.546844,6.71E-06,9.43E-05,0,1238.76672,9.43E-05
20/7/1980,5.09E-05,923.275818,300.388947,8.90E-06,0.000144665,0,1242.80688,0.000144665
21/7/1980,6.28E-05,923.033691,301.793396,3.22E-06,2.15E-05,0,1244.44531,2.15E-05
22/7/1980,6.63E-05,922.137939,301.282654,3.28E-06,2.14E-05,0,1240.70618,2.14E-05
23/7/1980,5.51E-05,920.546875,299.965698,2.22E-06,1.51E-05,0,1236.75598,1.51E-05
24/7/1980,5.12E-05,918.78833,300.618103,3.87E-06,3.92E-05,0,1234.34155,3.92E-05
25/7/1980,5.69E-05,917.232117,299.618134,4.21E-06,3.59E-05,0,1232.64905,3.59E-05
26/7/1980,4.58E-05,915.922058,300.539215,6.60E-06,6.44E-05,0,1232.01294,6.44E-05
27/7/1980,4.30E-05,915.156494,299.418457,7.65E-06,9.36E-05,0,1233.90845,9.36E-05
28/7/1980,4.69E-05,915.27771,299.942566,8.30E-06,0.000114591,0,1238.01257,0.000114591
29/7/1980,5.76E-05,916.25885,299.671051,1.94E-06,6.39E-06,0,1238.77258,6.39E-06
30/7/1980,5.82E-05,916.063171,299.244781,2.12E-06,2.22E-05,0,1234.82935,2.22E-05
31/7/1980,6.38E-05,914.928772,301.343445,3.76E-06,2.45E-05,0,1231.40222,2.45E-05
1/8/1980,5.52E-05,913.398743,301.746216,5.54E-06,3.75E-05,0,1228.52856,3.75E-05
2/8/1980,6.05E-05,911.809204,302.001434,1.84E-06,5.31E-06,0,1225.45349,5.31E-06
3/8/1980,4.98E-05,909.877075,300.760315,4.32E-06,3.60E-05,0,1222.01038,3.60E-05
4/8/1980,5.56E-05,907.990051,301.381592,9.65E-08,7.67E-08,0,1219.02722,7.67E-08
5/8/1980,6.53E-05,905.74585,300.932953,2.29E-06,2.04E-05,0,1214.75659,2.04E-05
6/8/1980,6.64E-05,903.163879,302.187531,6.89E-07,8.63E-07,0,1209.89294,8.63E-07
7/8/1980,6.81E-05,900.257629,302.937134,1.20E-06,1.68E-06,0,1204.23865,1.68E-06
8/8/1980,6.42E-05,897.078796,302.429688,1.74E-06,4.24E-06,0,1198.70459,4.24E-06
9/8/1980,5.64E-05,893.856323,302.863922,5.44E-06,3.75E-05,0,1194.84717,3.75E-05
10/8/1980,5.78E-05,890.94635,300.550171,1.42E-06,4.41E-06,0,1191.8053,4.41E-06
11/8/1980,4.76E-05,888.140198,301.265991,6.20E-06,6.77E-05,0,1189.7074,6.77E-05
12/8/1980,4.26E-05,886.02179,300.573578,3.09E-06,2.70E-05,0,1189.97217,2.70E-05
13/8/1980,5.49E-05,884.146118,302.19928,1.86E-06,9.86E-06,0,1187.16809,9.86E-06
14/8/1980,4.45E-05,882.132874,300.660675,4.69E-06,2.88E-05,0,1184.22058,2.88E-05
15/8/1980,4.56E-05,880.219666,300.224243,1.87E-06,1.21E-05,0,1182.00208,1.21E-05
16/8/1980,3.98E-05,878.309814,300.974884,3.15E-06,1.52E-05,0,1179.39844,1.52E-05
17/8/1980,4.91E-05,876.401672,301.935516,2.07E-06,1.07E-05,0,1176.6947,1.07E-05
18/8/1980,3.62E-05,874.466003,301.092926,5.55E-06,5.14E-05,0,1175.04846,5.14E-05
19/8/1980,4.54E-05,872.954895,300.805237,4.27E-06,3.47E-05,0,1175.4812,3.47E-05
20/8/1980,5.16E-05,871.64563,301.420044,4.12E-06,3.73E-05,0,1174.16223,3.73E-05
21/8/1980,6.12E-05,870.3172,302.263123,1.88E-06,8.08E-06,0,1171.10413,8.08E-06
22/8/1980,6.50E-05,868.546082,303.63208,9.45E-07,4.52E-06,0,1166.21655,4.52E-06
23/8/1980,6.01E-05,866.320068,301.040924,1.65E-06,5.34E-06,0,1161.06702,5.34E-06
24/8/1980,4.61E-05,863.859497,299.815552,1.56E-06,4.76E-06,0,1156.80713,4.76E-06
25/8/1980,4.14E-05,861.358032,299.919373,4.56E-06,2.56E-05,0,1153.92859,2.56E-05
26/8/1980,5.13E-05,859.054382,299.230408,1.95E-06,5.61E-06,0,1151.60132,5.61E-06
27/8/1980,5.17E-05,856.694336,299.591705,3.78E-06,1.44E-05,0,1147.7312,1.44E-05
28/8/1980,4.65E-05,854.326294,299.70755,3.84E-06,2.02E-05,0,1145.11133,2.02E-05
29/8/1980,4.35E-05,852.077393,300.453705,4.09E-06,2.23E-05,0,1142.76123,2.23E-05
30/8/1980,3.92E-05,849.96521,299.621857,4.43E-06,2.60E-05,0,1140.98669,2.60E-05
31/8/1980,4.28E-05,848.04425,299.080536,3.82E-06,2.39E-05,0,1139.50525,2.39E-05
1/9/1980,5.48E-05,846.252686,299.691254,4.37E-06,2.87E-05,0,1137.5116,2.87E-05
2/9/1980,5.73E-05,844.460938,299.78894,3.33E-06,2.88E-05,0,1134.98767,2.88E-05
3/9/1980,4.43E-05,842.942139,299.624878,7.72E-06,0.000137509,0,1137.06433,0.000137509
4/9/1980,4.41E-05,842.564209,299.108521,5.95E-06,5.86E-05,0,1140.59534,5.86E-05
5/9/1980,5.11E-05,842.4823,297.065247,3.34E-06,1.11E-05,0,1139.56372,1.11E-05
6/9/1980,5.12E-05,842.374146,301.065887,9.20E-06,0.000227688,0,1144.47217,0.000227688
7/9/1980,4.92E-05,844.031189,300.203064,5.25E-06,5.17E-05,0,1151.25159,5.17E-05
8/9/1980,5.28E-05,845.587463,299.730408,4.87E-06,2.61E-05,0,1149.96655,2.61E-05
9/9/1980,5.80E-05,846.082092,298.770691,7.55E-07,1.44E-06,0,1146.2489,1.44E-06
10/9/1980,5.01E-05,845.500488,298.230682,5.50E-07,1.37E-06,0,1141.53845,1.37E-06
11/9/1980,5.50E-05,844.273071,299.143768,3.16E-06,1.25E-05,0,1137.60669,1.25E-05
12/9/1980,5.22E-05,842.709778,300.740601,2.03E-06,4.08E-06,0,1133.71973,4.08E-06
13/9/1980,5.47E-05,840.890198,301.317871,3.70E-06,1.51E-05,0,1129.84973,1.51E-05
14/9/1980,5.58E-05,838.92218,302.365143,3.15E-06,1.46E-05,0,1126.26782,1.46E-05
15/9/1980,5.66E-05,836.78833,302.224213,2.99E-07,1.82E-07,0,1122.00586,1.82E-07
